"speciesName","FirstYrConverged","LastYrConverged","PropYrConverged","mean_means","median_means","mean_medians","median_medians"
"Bry_555",TRUE,TRUE,1,0.0223426028194329,0.0188423434816521,0.0213483970361676,0.0183405472819309
"Bry_556",TRUE,TRUE,0.978723404255319,0.120248568748536,0.113455179425946,0.118746848937887,0.112244149365417
"Bry_557",TRUE,TRUE,1,0.133605707177404,0.133418822037732,0.132440603942515,0.13212530261903
"Bry_558",FALSE,FALSE,0,0.0466052475783606,0.0466250792051548,0.00916090825511936,0.00939036020834862
"Bry_559",TRUE,TRUE,1,0.0549411782670673,0.0510877659550857,0.0534420134330851,0.0494461154720857
"Bry_56",TRUE,TRUE,0.680851063829787,0.0817316815353454,0.0794310668686999,0.0802597958033706,0.0781307314210256
"Bry_560",FALSE,FALSE,0,0.0458025208037328,0.0451998541501865,0.0106125430612637,0.0101973442887536
"Bry_561",FALSE,FALSE,0,0.0621404627940493,0.0620550207027159,0.0524648915098095,0.0519404299024283
"Bry_562",TRUE,TRUE,0.893617021276596,0.0361699656043178,0.0352449888081758,0.0352450687341276,0.0335998826204974
"Bry_563",TRUE,TRUE,1,0.0115051899660018,0.00901601421238155,0.00919836979850372,0.00711613234538919
"Bry_564",TRUE,TRUE,1,0.173560239969696,0.165998105202641,0.17280073424625,0.165358374293889
"Bry_566",TRUE,TRUE,0.723404255319149,0.248320529750807,0.24659775052408,0.247733186400835,0.245983420145257
"Bry_567",TRUE,TRUE,1,0.139138176410573,0.132881074770231,0.137775752079506,0.130364610079965
"Bry_568",TRUE,TRUE,0.936170212765957,0.205713220274587,0.202031024025299,0.205089462848295,0.201379209155601
"Bry_569",FALSE,TRUE,0.787234042553192,0.00603467193128546,0.00323203034117512,0.00508696541206917,0.00271440099772577
"Bry_57",TRUE,TRUE,1,0.187317411533929,0.145329271390935,0.185294158964938,0.143276355366444
"Bry_570",TRUE,TRUE,1,0.0667434291118437,0.0621217722975437,0.0655311656627493,0.0606705304086274
"Bry_571",TRUE,TRUE,1,0.186145461673413,0.182138146321418,0.184871155704222,0.180397623065072
"Bry_572",FALSE,FALSE,0,0.204865665968367,0.224466816133598,0.168823567056943,0.167045704643827
"Bry_574",TRUE,TRUE,1,0.0544413920801499,0.0449118934342264,0.0497364424333145,0.0399090308854816
"Bry_575",TRUE,TRUE,0.808510638297872,0.111379927376136,0.110957475323499,0.110483456826352,0.110336732448096
"Bry_576",FALSE,TRUE,0.127659574468085,0.122063979655731,0.122709490522084,0.123028391167192,0.123028391167192
"Bry_578",TRUE,TRUE,1,0.2218985403817,0.223516966912009,0.221030910455985,0.222654244002641
"Bry_579",TRUE,TRUE,0.978723404255319,0.0934953662351065,0.08612330677716,0.0919805761897552,0.0830459980925831
"Bry_580",TRUE,TRUE,1,0.0405077390189378,0.0399483716253659,0.0396733353416883,0.0388819602376935
"Bry_581",FALSE,FALSE,0,0.0598032173768233,0.0608142539732662,0.0266476445274148,0.0256767661947033
"Bry_582",FALSE,FALSE,0,0.0391953016582,0.0311372858362793,0.00861147228548193,0.00660259702149512
"Bry_583",FALSE,FALSE,0,0.128630847279078,0.127140180821692,0.15862622276819,0.158095517570244
"Bry_584",FALSE,FALSE,0,0.149404249680935,0.1524513833527,0.128255837366953,0.128163744406133
"Bry_585",FALSE,FALSE,0.0212765957446809,0.130549088699182,0.125658769383651,0.123865032302777,0.123615288680214
"Bry_586",FALSE,FALSE,0,0.0938880333822626,0.0948998722042258,0.106741985180838,0.11635243195657
"Bry_588",FALSE,FALSE,0,0.176591251078368,0.178564206651756,0.106980802519913,0.0949306727312743
"Bry_589",TRUE,TRUE,1,0.237958532849837,0.216112822491992,0.236647691354344,0.215097938522486
"Bry_59",TRUE,TRUE,0.51063829787234,0.0213562639665225,0.0208099160734062,0.0175538548708591,0.0171667522558873
"Bry_590",FALSE,FALSE,0,0.0299989176761671,0.0285321393998398,0.00282054203731482,0.00168733034993764
"Bry_591",FALSE,FALSE,0,0.0321188630069472,0.0297339762587513,0.0106796616598273,0.00880346269532683
"Bry_592",TRUE,TRUE,1,0.305046055360464,0.301791392549863,0.304320408580566,0.30100506199105
"Bry_593",FALSE,FALSE,0,0.373485927005174,0.36521779974931,0.413767429373284,0.409140928765314
"Bry_595",TRUE,TRUE,1,0.0970244668213787,0.0954953612887516,0.0946497111558915,0.0955909324334238
"Bry_597",FALSE,TRUE,0.234042553191489,0.0197359437219131,0.0169396588987635,0.017235431752092,0.0151859731494388
"Bry_598",FALSE,FALSE,0,0.184588469008345,0.183900232881479,0.18365365554423,0.179150465849901
"Bry_599",TRUE,TRUE,1,0.453991455459611,0.449390474958287,0.453628072431894,0.449343408407307
"Bry_6",FALSE,FALSE,0,0.0789999228688027,0.0768911752887562,0.0379672742200585,0.0358007482943291
"Bry_60",FALSE,FALSE,0,0.130761496599292,0.132450300271756,0.127940536043468,0.129410901621304
"Bry_600",FALSE,FALSE,0,0.470871882983864,0.467713369532243,0.477230405661688,0.489032352725405
"Bry_601",TRUE,TRUE,0.872340425531915,0.00417908777424366,0.00269623470306828,0.00280493306090467,0.00139388159342675
"Bry_602",TRUE,TRUE,1,0.0258117491072052,0.0243611332008412,0.0246731090115303,0.0229623651969775
"Bry_603",TRUE,FALSE,0.106382978723404,0.147825890873239,0.14149572099019,0.146346641026321,0.14276282004255
"Bry_604",FALSE,FALSE,0,0.195371128682148,0.176956203433416,0.179659318480872,0.173574939476194
"Bry_605",FALSE,FALSE,0,0.0202028138417449,0.0199307437162908,0.0140652486431897,0.0141589025016506
"Bry_606",TRUE,TRUE,1,0.0230981364416214,0.0197127114956379,0.0222724484396487,0.0191475313623359
"Bry_607",TRUE,TRUE,1,0.134962246491953,0.134015140197902,0.13430743752117,0.133005648888563
"Bry_608",FALSE,FALSE,0,0.0898204393447991,0.0764282796117628,0.0445292879028872,0.0426234318832074
"Bry_609",FALSE,FALSE,0,0.0444574788061317,0.0379608498594706,0.000430807748920249,0.000440173134766341
"Bry_61",TRUE,TRUE,0.851063829787234,0.169432735031027,0.169657476348471,0.167051948234391,0.16660553150906
"Bry_610",TRUE,TRUE,1,0.193823654230087,0.185665687102787,0.192975336256374,0.18531288973663
"Bry_611",TRUE,TRUE,1,0.161083222238095,0.165981406298505,0.159362966454749,0.163817768322207
"Bry_612",TRUE,TRUE,0.638297872340426,0.0747417622586163,0.0684262102389536,0.0738991379162328,0.0667595921062284
"Bry_613",TRUE,TRUE,0.978723404255319,0.0525950729331983,0.0502466797189586,0.0509211637428452,0.0479788716895312
"Bry_614",TRUE,TRUE,1,0.443283972856021,0.445115702238553,0.442275663888789,0.445161763627027
"Bry_615",FALSE,FALSE,0,0.425148134825439,0.437259124635962,0.389005349196216,0.393074609346343
"Bry_616",TRUE,TRUE,1,0.06561860043919,0.0581061774286885,0.0634208320520965,0.056268799060964
"Bry_617",FALSE,FALSE,0,0.244629951891744,0.240205958824919,0.262950377503095,0.257794732594821
"Bry_618",TRUE,TRUE,1,0.0547555173057425,0.0495990249013897,0.0538072634810827,0.0489325801481916
"Bry_62",TRUE,TRUE,0.829787234042553,0.482959074061707,0.465744527647688,0.482515605074166,0.465189641258895
"Bry_620",TRUE,TRUE,1,0.0795681824928302,0.0739054170988223,0.0775344685221577,0.0724818428581909
"Bry_621",FALSE,FALSE,0,0.00315665689040055,0.00265974803774853,0.000852250111994405,0.000880346269532683
"Bry_622",TRUE,FALSE,0.319148936170213,0.0462234647223458,0.0491198925482747,0.0439814128308908,0.0465849900961045
"Bry_624",TRUE,TRUE,1,0.11010234818945,0.112097373628493,0.108839831610362,0.110263370258969
"Bry_625",TRUE,TRUE,1,0.112844842847028,0.11170764937986,0.111504283883576,0.110483456826352
"Bry_626",FALSE,FALSE,0.319148936170213,0.10862695601855,0.112042808711947,0.120978932564539,0.121341060817255
"Bry_627",TRUE,TRUE,1,0.135053445281187,0.139896103908682,0.134151347757068,0.139608245910058
"Bry_628",FALSE,TRUE,0.0638297872340425,0.0737737846759762,0.0796938398263566,0.0110823732512093,0.00212750348470398
"Bry_629",FALSE,FALSE,0,0.227866969309468,0.229256811676326,0.136150857635209,0.121194336438999
"Bry_63",TRUE,TRUE,1,0.109681826848086,0.116199060299251,0.10815928023888,0.11473846379576
"Bry_630",FALSE,FALSE,0.127659574468085,0.123202802082483,0.123895692334988,0.124369202240825,0.124202186193236
"Bry_634",FALSE,FALSE,0,0.0363798311722965,0.0365023737352827,0.0300941065187768,0.0300784975423667
"Bry_635",TRUE,FALSE,0.574468085106383,0.334834281046799,0.2286841111666,0.314082262427477,0.189201085760399
"Bry_637",TRUE,TRUE,1,0.231047076505352,0.121558095212353,0.228357763982911,0.118846746386912
"Bry_638",FALSE,TRUE,0.127659574468085,0.104449562299832,0.086438597641585,0.0960685671115745,0.0811385811752623
"Bry_639",TRUE,TRUE,1,0.195956554902014,0.192853318051341,0.193818220982523,0.190741691732081
"Bry_64",FALSE,FALSE,0,0.0246269756584794,0.0215394732929386,0.0124465977894568,0.0107842418017754
"Bry_640",TRUE,TRUE,1,0.0430547686732423,0.0406547294007517,0.0420490215513137,0.038735235859438
"Bry_642",TRUE,TRUE,1,0.0944510127419931,0.0927089407642254,0.0920211595284216,0.0911158388966327
"Bry_643",FALSE,FALSE,0.212765957446809,0.0292669634586071,0.00140099843745654,0.000444855827689388,0.000366810945638618
"Bry_644",FALSE,FALSE,0,0.0565050775022262,0.0504497005345755,0.00985082501244816,0.00924363583009317
"Bry_645",FALSE,FALSE,0,0.4898345615424,0.491819206130135,0.479140944374291,0.470324994497836
"Bry_646",FALSE,FALSE,0,0.0187797179079813,0.0157220549286973,0.00073206099363622,0.000586897513021789
"Bry_647",FALSE,FALSE,0,0.474675203734916,0.491389231359494,0.470334359883682,0.474873450223755
"Bry_648",FALSE,FALSE,0,0.198295441298938,0.196066793239371,0.172903753490557,0.167632602156848
"Bry_65",TRUE,TRUE,0.765957446808511,0.0373969522879266,0.0374357661721715,0.0351998027025382,0.0358741104834568
"Bry_650",TRUE,TRUE,1,0.16923911051012,0.129508145591171,0.166724159729777,0.127650209082239
"Bry_651",FALSE,FALSE,0,0.0105596709514003,0.0108428787270188,0.000483878268714772,0.000366810945638618
"Bry_652",FALSE,FALSE,0,0.398099908452269,0.401231187604125,0.378572309363669,0.397182891937495
"Bry_653.3",TRUE,TRUE,1,0.0736487573837419,0.0708817562117154,0.0706914932639462,0.0685202846452938
"Bry_653",TRUE,TRUE,0.872340425531915,0.392261425384879,0.366304174985028,0.39111724370451,0.364389993397403
"Bry_654",FALSE,FALSE,0,0.0842963574973044,0.0920691071381366,0.0449569738565254,0.027877631868535
"Bry_655",TRUE,TRUE,1,0.0110484423430831,0.0110779473516275,0.0101036904302927,0.0104907930452645
"Bry_656",FALSE,FALSE,0,0.173494679927193,0.166781112121923,0.137329335354175,0.136673758344949
"Bry_658",FALSE,FALSE,0,0.0483806126176937,0.0468635375018684,0.0192848903547452,0.0181204607145477
"Bry_66",TRUE,TRUE,1,0.10604949565083,0.09285017710193,0.105196696516233,0.0927298070574426
"Bry_660",FALSE,FALSE,0,0.126706250809173,0.134296563689088,0.0464960189305666,0.0406426527767589
"Bry_661",TRUE,TRUE,1,0.0945860273438861,0.0988006804495283,0.0930107686328254,0.0974249871616169
"Bry_664",TRUE,TRUE,1,0.0850866934078202,0.0726629335224624,0.0813461805615173,0.0688137334018047
"Bry_665",FALSE,FALSE,0,0.177025741977498,0.173374068387691,0.158576274043677,0.152006455872643
"Bry_666",FALSE,FALSE,0,0.258951964372299,0.258545728389874,0.230961341248125,0.228449856943731
"Bry_667",TRUE,TRUE,1,0.104031908458095,0.108253955026491,0.100414106144161,0.104614481696134
"Bry_668",FALSE,TRUE,0.0425531914893617,0.549230650950687,0.554676706024355,0.530837874244721,0.521238353752476
"Bry_67",TRUE,FALSE,0.0425531914893617,0.0485575344879354,0.0478307166055172,0.000426125055997203,0.000366810945638618
"Bry_670",FALSE,FALSE,0,0.206398106692323,0.201795221705429,0.211251886735024,0.21076956936395
"Bry_671",FALSE,FALSE,0,0.0223371595811247,0.0202902177093214,0.00435022172550991,0.00322793632161984
"Bry_672",FALSE,FALSE,0,0.110931801921375,0.0946251913724862,0.0941361758319974,0.0771036607732375
"Bry_673",FALSE,FALSE,0,0.299975341454527,0.29394898993971,0.273481753887025,0.260802582349057
"Bry_674",TRUE,TRUE,1,0.196359746361317,0.203706629924969,0.192773980460683,0.199251705670897
"Bry_675",FALSE,FALSE,0,0.0859759092725291,0.0841082787759372,0.123023708474269,0.123028391167192
"Bry_676",FALSE,FALSE,0,0.436103455004967,0.456438028807649,0.389821698662467,0.409361015332698
"Bry_677",FALSE,FALSE,0,0.00101195902310158,0.00100458288804451,0.000444855827689387,0.000440173134766341
"Bry_678",FALSE,FALSE,0,0.00250245907215902,0.00255117581305486,0.00096931743507056,0.000953708458660406
"Bry_679",FALSE,FALSE,0,0.364900761285215,0.359937152837872,0.36933491712414,0.32646174161837
"Bry_680",FALSE,FALSE,0,0.071252730643801,0.0733236334417684,0.0994869329453982,0.110630181204607
"Bry_681",TRUE,TRUE,1,0.00994999469821658,0.00801520985493018,0.00892053001840298,0.00726285672364463
"Bry_682",TRUE,FALSE,0.191489361702128,0.266079474926235,0.223765058627497,0.235274101430251,0.206367838016286
"Bry_683",TRUE,TRUE,0.872340425531915,0.0291409516097749,0.0300101171440598,0.0274452632219737,0.0284645293815567
"Bry_684",FALSE,FALSE,0,0.0551308537903116,0.0549650005716587,0.0137593127055507,0.0143056268799061
"Bry_685",FALSE,FALSE,0,0.0473390391561801,0.0474816390743322,0.0024943144303426,0.0024943144303426
"Bry_686",FALSE,FALSE,0,0.0339308389714782,0.033801524089024,0.0233510287095903,0.0223754676839557
"Bry_687",FALSE,FALSE,0,0.0767335725513637,0.0749238521533908,0.094802679124711,0.0845132418751375
"Bry_688",FALSE,FALSE,0,0.103689784172507,0.0942522760822777,0.0520028658080689,0.0366077323747341
"Bry_689",FALSE,FALSE,0,0.0246487464262373,0.0240321295719918,0.0134127934292453,0.0132051940429902
"Bry_69",TRUE,TRUE,1,0.0895151693526883,0.0907133410135086,0.0886980084506998,0.089428508546695
"Bry_690",FALSE,FALSE,0,0.00643516417255619,0.00676042954599913,0.00368215753515532,0.00381483383464163
"Bry_691",TRUE,TRUE,1,0.017281700136292,0.0136557709765548,0.0159258386312801,0.0119580368278189
"Bry_692",FALSE,FALSE,0,0.014565226059191,0.0144589104937931,0.0114210880393096,0.0112244149365417
"Bry_693",TRUE,TRUE,1,0.0701830927141402,0.0689574863142539,0.0688574385357531,0.0674932139975057
"Bry_694",FALSE,FALSE,0,0.0612655881740031,0.0567925327489832,0.0448929770532438,0.0391754089942044
"Bry_695",TRUE,TRUE,0.106382978723404,0.094103907758322,0.0903030586236674,0.0926002525532383,0.0892084219793119
"Bry_696",TRUE,TRUE,0.659574468085106,0.131687472938148,0.130578555618015,0.129707472173097,0.128457193162644
"Bry_697",FALSE,TRUE,0.297872340425532,0.178795139888885,0.154929497791684,0.161783918695964,0.134252806103734
"Bry_698",TRUE,FALSE,0.340425531914894,0.135847918296341,0.133621828179443,0.129059699652076,0.127650209082239
"Bry_699",FALSE,FALSE,0.0851063829787234,0.123330943520836,0.121703741058575,0.123093948868115,0.12310175335632
"Bry_7",TRUE,TRUE,0.787234042553192,0.0954558705316023,0.0925255683076928,0.0937116116736413,0.0908223901401218
"Bry_70",FALSE,FALSE,0,0.242542667864078,0.250275331986283,0.0316050554352797,0.0349937642139241
"Bry_700",FALSE,FALSE,0,0.0852198856355697,0.0864680555063063,0.123028391167192,0.123028391167192
"Bry_701",TRUE,TRUE,1,0.0391507426278523,0.0413614100020522,0.0379001556214948,0.0405692905876311
"Bry_702",TRUE,TRUE,1,0.0472123340433791,0.043152624263967,0.0460933073391846,0.0425500696940797
"Bry_703",FALSE,FALSE,0,0.14915161545515,0.150929626012267,0.153198981670379,0.153326975276942
"Bry_704",TRUE,TRUE,1,0.0854799461062366,0.0680243873554695,0.0842650591502161,0.0668329542953562
"Bry_705",TRUE,TRUE,1,0.246388093668988,0.235849085605501,0.244826794993265,0.235052453965226
"Bry_706",TRUE,TRUE,0.829787234042553,0.372733938223833,0.365063085429664,0.371773039239406,0.363729733695253
"Bry_707",TRUE,TRUE,0.276595744680851,0.248927221113122,0.246594397536738,0.246754503579919,0.244736262930086
"Bry_708.1",TRUE,TRUE,1,0.0101850736257801,0.00710542039458146,0.00899389220753071,0.00638251045411195
"Bry_708.2",FALSE,FALSE,0,0.457731584911114,0.507019038783051,0.370861475017053,0.396816080991857
"Bry_709",FALSE,FALSE,0,0.103471557444557,0.0985346718957715,0.0471828138926134,0.0410828259115252
"Bry_71",FALSE,FALSE,0,0.0656859243163213,0.0619963691035672,0.00558489175955309,0.00476854229330203
"Bry_710",FALSE,FALSE,0.0425531914893617,0.188261867002613,0.18250381270245,0.152449750802692,0.152593353385665
"Bry_711",TRUE,TRUE,0.148936170212766,0.239726051096408,0.24789745499383,0.211500069459945,0.214437678820336
"Bry_713",FALSE,FALSE,0,0.159451779017226,0.151151744915523,0.124988878604308,0.12310175335632
"Bry_714",TRUE,TRUE,0.978723404255319,0.355857060848009,0.333928110733456,0.35463906583398,0.334384858044164
"Bry_715",FALSE,TRUE,0.361702127659574,0.0191539205992144,0.0182167435436229,0.0131911459642211,0.0112244149365417
"Bry_716",TRUE,TRUE,1,0.0932409555301584,0.0939680425382425,0.091248515196119,0.0926564448683149
"Bry_718",FALSE,FALSE,0,0.114520175562292,0.107346594097455,0.106954267260016,0.117672951360869
"Bry_719",FALSE,TRUE,0.148936170212766,0.0900204332772017,0.0869452582408854,0.0679755313685795,0.0546548309001541
"Bry_72",TRUE,TRUE,1,0.263401752291229,0.265222920208535,0.261981060068024,0.262123101753356
"Bry_720",FALSE,FALSE,0,0.115594448572737,0.0960137830230826,0.0347268507173105,0.0184139094710586
"Bry_721",TRUE,TRUE,0.851063829787234,0.0732842852088261,0.0643525140423954,0.0708866054690732,0.0627246717042036
"Bry_722",FALSE,FALSE,0.0212765957446809,0.187227532147321,0.166088929338976,0.192190204742944,0.153767148411709
"Bry_723",FALSE,FALSE,0,0.165535096973673,0.163659180091584,0.0100115974694727,0.0077763920475387
"Bry_724",FALSE,FALSE,0,0.00798603547756927,0.00717661818268981,0.00086785908840456,0.000806984080404959
"Bry_725",FALSE,FALSE,0,0.236820077895136,0.2383375084629,0.2093101300696,0.208421979311863
"Bry_726",FALSE,FALSE,0.0425531914893617,0.578785305375167,0.633985113719354,0.589863218539718,0.618736703103221
"Bry_727",FALSE,FALSE,0,0.257374477257015,0.240617657246614,0.231915049706785,0.229623651969775
"Bry_728",TRUE,TRUE,0.893617021276596,0.00151571496969601,0.00109898012029946,0.00112072450624905,0.000880346269532683
"Bry_729",TRUE,TRUE,1,0.00249298847129042,0.00220126920622515,0.00224769260306217,0.00198077910644854
"Bry_730",FALSE,FALSE,0,0.17568175962318,0.178275871751213,0.167808983590283,0.16726579121121
"Bry_731",FALSE,FALSE,0,0.350168265351097,0.261562485204577,0.345573372334962,0.230357273861052
"Bry_732",TRUE,TRUE,0.340425531914894,0.151688052267048,0.151129469927405,0.149073529205175,0.149145330496662
"Bry_733",TRUE,TRUE,1,0.00497294308043073,0.00426105261835699,0.00451411597781652,0.00388819602376935
"Bry_734",FALSE,FALSE,0,0.32123300380274,0.317806800854687,0.331729771156797,0.343921942630768
"Bry_735",FALSE,FALSE,0,0.193385852648172,0.176675484289681,0.132117498130825,0.133445822023329
"Bry_736",TRUE,TRUE,0.723404255319149,0.123920349803334,0.124588263976423,0.123276573892114,0.123248477734576
"Bry_739",TRUE,TRUE,1,0.0184306180537277,0.0171993356624196,0.0168811079875815,0.0151859731494388
"Bry_74",FALSE,FALSE,0,0.100747675230798,0.100132447402175,0.117335797470409,0.117526226982613
"Bry_740",FALSE,FALSE,0,0.134094821688701,0.115208667077551,0.0897703451300774,0.0644120020541413
"Bry_741",TRUE,TRUE,1,0.0259341283839696,0.0256032499295708,0.0243890256408655,0.0237693492773824
