species,mean_growth_rate,precision_growth_rate,mean_year_precision
Rinodina fimbriata_last10yrs,0.21688235,0.109863103,29.22559789
Rinodina flavosoralifera_last10yrs,-1.720565678,0.014210025,16.38253313
Rinodina griseosoralifera_last10yrs,0.179856077,0.015992149,35.78315915
Rinodina immersa_last10yrs,1.206819265,0.105499571,44.09390842
Rinodina interpolata_last10yrs,0.351069647,0.074153944,61.03608742
Rinodina isidioides_last10yrs,2.601752059,0.026560314,11781.96548
Rinodina laevigata_last10yrs,-0.247441415,0.136006048,20.00205104
Rinodina luridescens_last10yrs,-6.825539483,0.018664348,359.4040765
Rinodina mniaraea var. cinnamomea_last10yrs,-0.82287341,0.005472466,44.78958155
Rinodina occulta_last10yrs,-0.050363839,0.144219992,119.7553905
Rinodina oleae_last10yrs,-0.906594807,0.174813291,788.1797648
Rinodina orculariopsis_last10yrs,2.008950767,0.026433826,6.448419335
Rinodina oxydata_last10yrs,1.184854244,0.06045937,20.13906472
Rinodina pityrea_last10yrs,2.907182736,0.026473605,27.48442616
Rinodina pyrina_last10yrs,-0.538705947,0.012135772,11.24872319
Rinodina roboris var. armeriicola_last10yrs,-3.334573583,0.009368175,11.43552585
Rinodina roboris var. roboris_last10yrs,2.648896486,0.080364051,9789.075915
Rinodina sophodes_last10yrs,0.242771207,0.107496575,719.7919523
Rinodina teichophila_last10yrs,7.414781191,0.052121983,2280.01759
Roccella fuciformis_last10yrs,1.93191851,0.00659857,754.7647996
Roccella phycopsis_last10yrs,-8.332693736,0.029789658,192094.9188
Roccellographa circumscripta_last10yrs,-6.579343997,0.029367245,33299.00968
Rocellographa sorediata_last10yrs,0.495512738,0.063458819,46.0072689
Romjularia lurida_last10yrs,-3.60528628,0.021139982,3320.612244
Ropalospora hibernica_last10yrs,-0.228299556,0.263966543,39.38677316
Ropalospora lugubris f. lugubris_last10yrs,2.503772001,0.004128029,49.32231305
Ropalospora lugubris_last10yrs,0.685684539,0.021479372,52.5917468
Ropalospora viridis_last10yrs,-6.484346675,0.018985346,181.1126177
Roselliniella cladoniae_last10yrs,-3.02908903,0.014285999,94.68121532
Roselliniella microthelia_last10yrs,-0.917236344,0.021917007,17.10987445
Roselliniella nephromatis_last10yrs,-0.357693652,0.048363294,69.05413445
Roselliniopsis tartaricola_last10yrs,0.020653439,0.027112334,55.31472763
Rosellinula haplospora_last10yrs,-2.533275337,0.017964767,32.11889575
Sagediopsis aquatica_last10yrs,-1.761616613,0.049447966,35.62256981
Sagediopsis campsteriana_last10yrs,0.536764805,0.056864694,108.9215918
Sagediopsis lomnitzensis_last10yrs,0.506954388,0.00559329,40.15533325
Sagiolechia protuberans_last10yrs,-3.480291258,0.016481727,123.969641
Sarcogyne clavus_last10yrs,-0.055156439,0.107456543,12.63251483
Sarcogyne privigna_last10yrs,-0.417885156,0.025633956,18.55246429
Sarcogyne regularis_last10yrs,0.807744402,0.257284395,564.2487699
Sarcopyrenia beckhausiana_last10yrs,2.079967594,0.011155006,11.28124618
Sarcopyrenia cylindrospora_last10yrs,-2.279493329,0.01242184,18.85227284
Sarcopyrenia gibba var. geisleri_last10yrs,18.21961694,0.015160414,2909.525353
Sarcopyrenia gibba_last10yrs,-16.80841398,0.003645563,463.6832061
Sarcosagium campestre var. campestre_last10yrs,-4.455632914,0.009408678,235.4632247
Sarcosagium campestre var. macrosporum_last10yrs,4.382744257,0.01739536,26.11324426
Schadonia fecunda_last10yrs,0.403911856,0.080848253,11.38641432
Schaereria cinereorufa_last10yrs,-1.23315619,0.045119829,108.0494756
Schaereria corticola_last10yrs,0.503328516,0.034613134,39.19802551
Schaereria fuscocinerea var. fuscocinerea_last10yrs,-1.009670835,0.061428018,4819.485381
Schaereria fuscocinerea var. sorediata_last10yrs,-1.729599855,0.008211825,53.84368434
Schaereria fuscocinerea_last10yrs,-0.852439253,0.028761689,24.29756128
Schismatomma cretaceum_last10yrs,5.734465666,0.044296123,7331.230717
Schismatomma decolorans_last10yrs,3.664909488,0.183041216,1888.245429
Schismatomma graphidioides_last10yrs,4.308148463,0.034113971,37811.76474
Schismatomma niveum_last10yrs,2.975838855,0.049177667,13945.56687
Schismatomma quercicola_last10yrs,1.75168112,0.034163755,6193.844931
Schismatomma umbrinum_last10yrs,-0.356551719,0.364741816,649.7140275
Sclerococcum griseisporodochium_last10yrs,1.420155394,0.054772777,37.03296751
Sclerococcum montagnei_last10yrs,0.859887544,0.08024166,23.38653543
Sclerococcum simplex_last10yrs,-2.621518696,0.014726267,21.62527592
Sclerococcum sphaerale_last10yrs,1.53984968,0.033552618,64.87417243
Sclerococcum tephromelarum_last10yrs,1.444131758,0.029099569,23.96436051
Sclerophora pallida_last10yrs,16.72130602,0.007179626,131.916514
Sclerophora peronella_last10yrs,6.713556676,0.024793435,1859.802242
Scoliciosporum chlorococcum_last10yrs,-0.686387424,0.047072583,345.7478497
Scoliciosporum curvatum_last10yrs,-1.560204209,0.010503877,54.74532751
Scoliciosporum intrusum_last10yrs,-0.553318952,0.027319863,31.4149736
Scoliciosporum pruinosum_last10yrs,2.219045815,0.026498285,7.265076187
Scoliciosporum sarothamni_last10yrs,0.457608878,0.089535016,21.04507255
Scoliciosporum umbrinum_last10yrs,1.963429345,0.129153725,302.6961446
Scutula dedicata_last10yrs,0.789212843,0.100631956,9.327128026
Scutula epicladonia_last10yrs,1.445286621,0.007650209,35.27323723
Scutula tuberculosa_last10yrs,-0.323695063,0.049327061,36.68277174
Siphula ceratites_last10yrs,-1.041929443,0.086057418,15.91772524
Skyttea buelliae_last10yrs,7.00090588,0.002772737,19.20546236
Skyttea caesii_last10yrs,2.457276978,0.010406336,21.36546142
Skyttea elachistophora_last10yrs,-0.355152224,0.027707928,33.80652819
Skyttea gregaria_last10yrs,-1.364243139,0.032962293,814.2528104
Skyttea lecanorae_last10yrs,-0.296237222,0.093892417,191.4314603
Skyttea nitschkei_last10yrs,6.636544285,0.034899921,3534.403399
Skyttea pyrenulae_last10yrs,-0.288016355,0.135116353,110.4746346
Skyttea spinosa_last10yrs,-0.176967884,0.081136425,50.67428209
Skyttea tephromelarum_last10yrs,0.42242045,0.053350492,84.25100589
Skyttea viridis_last10yrs,-0.727754159,0.062285656,18.52333513
Skyttella mulleri_last10yrs,-0.469243224,0.02024098,12.10048543
Solenopsora candicans_last10yrs,-0.80730643,0.36919228,15181.03025
Solenopsora holophaea_last10yrs,0.336616535,0.072449385,11.37232258
Solenopsora liparina_last10yrs,-5.492411834,0.007417696,52753.49504
Solenopsora vulturiensis_last10yrs,-2.042184315,0.063952223,15164.95124
Solorina bispora var. bispora_last10yrs,0.819385477,0.004357842,37.82186784
Solorina bispora var. macrospora_last10yrs,-0.388473791,0.234692368,19.12685308
Solorina bispora_last10yrs,1.296671536,0.023732342,27.80403149
Solorina crocea_last10yrs,0.017142129,0.510375902,1922.64725
Solorina saccata_last10yrs,-0.340869741,0.041294957,14024.534
Solorina spongiosa_last10yrs,0.754132112,0.034217278,34.36331962
Sphaerellothecium araneosum_last10yrs,2.313634478,0.037916416,33.16591458
Sphaerellothecium cladoniae_last10yrs,-0.588285119,0.056588971,13.78212754
Sphaerellothecium minutum_last10yrs,0.189463509,0.00994272,21.10579461
Sphaerellothecium parietinarium_last10yrs,-0.354639327,0.027748562,13.82342691
Sphaerellothecium propinquellum_last10yrs,-2.671697757,0.006071962,7.029064162
Sphaerophorus fragilis_last10yrs,1.690609535,0.021949278,13629.44499
Sphaerophorus globosus_last10yrs,-0.42961665,0.257951939,3148.200906
Sphinctrina anglica_last10yrs,0.601166231,0.059844394,85.62621024
Sphinctrina tubiformis_last10yrs,-1.61172678,0.017209527,16.86388169
Sphinctrina turbinata_last10yrs,2.356392837,0.043946827,26.64222453
Spiloma auratum_last10yrs,-1.430675511,0.018508969,92.97936505
Spirographa fusisporella_last10yrs,-0.560868693,0.011990631,87.02064934
Sporastatia polyspora_last10yrs,-1.395287346,0.019222124,17.78389303
Squamarina cartilaginea var. cartilaginea_last10yrs,-2.436146579,0.014416454,13239.89189
Squamarina cartilaginea_last10yrs,7.984014339,0.009003893,11.64756968
Squamarina lentigera_last10yrs,-1.870171551,0.009713745,3242689.184
Staurothele bacilligera_last10yrs,-0.973341305,0.033841724,17.12661123
Staurothele caesia_last10yrs,-0.954555423,0.033353051,17.0442443
Staurothele fissa_last10yrs,-1.121054438,0.086879245,72.53135613
Staurothele frustulenta_last10yrs,0.629094986,0.090840308,21.403262
Staurothele geoica_last10yrs,-1.745644916,0.025389943,18.50925698
Staurothele guestphalica_last10yrs,5.213923266,0.007243792,70.54039544
Staurothele hymenogonia_last10yrs,-1.727465904,0.073885769,17.31690832
Staurothele rugulosa_last10yrs,-0.151119823,0.070098406,24.25720915
Staurothele rupifraga_last10yrs,-0.14884444,0.024127538,42.57454541
Staurothele succedens_last10yrs,-0.112047139,0.022396044,21.79370039
Steinia geophana_last10yrs,3.202632172,0.016868284,65.40542505
Stenocybe nitida_last10yrs,-2.004024902,0.022812213,216.089156
Stenocybe pullatula_last10yrs,-1.88806814,0.05534405,1539.85492
Stenocybe septata_last10yrs,-0.026871736,0.069688665,6137.783228
Stereocaulon alpinum_last10yrs,0.114559896,0.054179587,32.31502312
Stereocaulon condensatum_last10yrs,-1.260416518,0.031642641,66.90807157
Stereocaulon dactylophyllum var. dactylop_last10yrs,2.616664563,0.051710794,7170.59917
Stereocaulon dactylophyllum var. occident_last10yrs,0.239257857,0.059970999,53.71694636
Stereocaulon dactylophyllum_last10yrs,-0.287028267,0.009152362,9.144309331
Stereocaulon delisei_last10yrs,-5.925794388,0.005822256,43.83315717
Stereocaulon evolutum_last10yrs,0.472226677,0.045957887,163.4513488
Stereocaulon glareosum_last10yrs,2.198443982,0.010097853,96.26411744
Stereocaulon leucophaeopsis_last10yrs,-3.663460747,0.009464578,3054.107511
Stereocaulon nanodes_last10yrs,-1.770094097,0.010053331,30528.14715
Stereocaulon pileatum_last10yrs,-0.618377925,0.074632001,4444.046603
Stereocaulon plicatile_last10yrs,-0.917012949,0.011972954,8.718254231
Stereocaulon saxatile_last10yrs,-0.953745728,0.023404534,13.02337135
Stereocaulon spathuliferum_last10yrs,1.487707361,0.028392311,45.58238575
Stereocaulon tornense_last10yrs,-2.074029697,0.015163784,78.79366277
Stereocaulon vesuvianum var. nodulosum_last10yrs,5.747399408,0.037095391,49.88659765
Stereocaulon vesuvianum var. symphycheile_last10yrs,-5.207325741,0.012584618,7.900743646
Stereocaulon vesuvianum var. vesuvianum_last10yrs,1.661404468,0.129154442,1357.400905
Stereocaulon vesuvianum_last10yrs,-1.820674415,0.006899461,51.69645908
Sticta canariensis (blue-green phycotype)_last10yrs,-5.766507586,0.038663729,24181.12091
Sticta canariensis (combined thalli - gre_last10yrs,-3.159439988,0.016461649,106.1641548
Sticta canariensis (combined) s. lat. (co_last10yrs,4.392033301,0.005352568,31.59556613
Sticta canariensis s. str. (green morph)_last10yrs,-2.674536371,0.010344108,106.8357554
Sticta fuliginosa_last10yrs,-0.637479609,0.265949245,5927.879075
Sticta limbata_last10yrs,-4.640947524,0.100273031,3211.526115
Sticta sylvatica_last10yrs,-3.483232179,0.156282945,5367.574173
Stigmidium aggregatum_last10yrs,-0.565400688,0.00628978,22.07511004
Stigmidium arthoniae_last10yrs,-0.953231598,0.022461597,63.311584
Stigmidium congestum_last10yrs,0.047395909,0.137275286,263.1780278
Stigmidium degelii_last10yrs,-5.379912655,0.004572261,493.575069
Stigmidium epiramalina_last10yrs,3.189684891,0.025958058,75.44306672
Stigmidium eucline_last10yrs,6.533756972,0.007819305,25.22345549
Stigmidium fuscatae_last10yrs,-1.24557172,0.008265739,32.14185147
Stigmidium hageniae_last10yrs,-0.993907851,0.056405867,11.19438332
Stigmidium lecidellae_last10yrs,-0.561236792,0.018103655,62.30207144
Stigmidium marinum_last10yrs,1.084685564,0.025671329,15.71391417
Stigmidium microspilum_last10yrs,-1.258718152,0.035918979,637.3673899
Stigmidium peltideae_last10yrs,1.959322269,0.046411445,185.7303583
Stigmidium pumilum_last10yrs,-2.12830275,0.014546843,26.69057454
Stigmidium rivulorum_last10yrs,-4.940535708,0.007816519,57.51357999
Stigmidium solorinarium_last10yrs,1.490433029,0.008462946,14.88357186
Stigmidium tabacinae_last10yrs,7.89376061,0.004779674,24.63809812
Strangospora deplanata_last10yrs,0.797695716,0.055477967,8.419817358
Strangospora microhaema_last10yrs,0.079899326,0.527316393,2289.336519
Strangospora moriformis_last10yrs,0.55663966,0.077034605,26.81051961
Strangospora pinicola_last10yrs,1.151099616,0.011927932,17.88421745
Strigula calcarea_last10yrs,3.054535787,0.017498891,15.80377598
Strigula confusa_last10yrs,-0.312312484,0.015681324,10.03127647
Strigula jamesii_last10yrs,6.447062911,0.019567193,29.4150928
Strigula muscicola_last10yrs,0.880284222,0.008361932,10.77846344
Strigula phaea_last10yrs,2.789444354,0.019467523,24.69886253
Strigula stigmatella var. alpestris_last10yrs,0.026344394,0.041694353,21.26813522
Strigula stigmatella var. stigmatella_last10yrs,-0.768215982,0.049054246,21.68423086
Strigula tagananae_last10yrs,0.377787045,0.105068413,36.92909975
Strigula taylorii_last10yrs,8.663310496,0.023557715,32.2671226
Strigula thelopsidoides_last10yrs,-2.800374171,0.005658921,9.752635373
Synalissa ramulosa_last10yrs,-2.081129306,0.012622868,12.41711621
Syncesia myrticola_last10yrs,-8.351503515,0.005771879,43.48386804
Syzygospora bachmannii_last10yrs,-5.237823122,0.004511032,69.33488535
Syzygospora physciacearum_last10yrs,6.675049588,0.025438087,53.93514824
Taeniolella beschiana_last10yrs,0.500593681,0.120300073,27.97935776
Taeniolella delicata_last10yrs,-1.685283761,0.013010458,9.521914325
Taeniolella phaeophysciae_last10yrs,3.272789031,0.012329788,16.26436322
Taeniolella punctata_last10yrs,0.586367324,0.065839297,44.8798024
Taeniolella rolfii_last10yrs,-1.601344398,0.01666433,11.79864002
Taeniolina scripta_last10yrs,-1.359240317,0.005930102,10.26318265
Telogalla olivieri_last10yrs,-0.397497822,0.059235403,20.51432528
Teloschistes chrysophthalmus_last10yrs,12.51368306,0.002492449,7.199935901
Teloschistes flavicans_last10yrs,1.672112122,0.016719533,11.66845218
Tephromela atra var. atra_last10yrs,1.116393885,0.265439355,500.2287757
Tephromela atra var. torulosa_last10yrs,-3.841061895,0.004878281,82.23219614
Tephromela atra_last10yrs,1.350105388,0.006309491,15.3996256
Tephromela grumosa_last10yrs,-1.49528356,0.024998241,2493.102881
Tephromela pertusarioides_last10yrs,1.177509126,0.005640952,40.8438169
Thamnolia vermicularis var. subuliformis_last10yrs,5.547956225,0.006185497,75.68664468
Thamnolia vermicularis_last10yrs,-1.870227961,0.006268799,107.4094502
Thelenella larbalestieri_last10yrs,-0.083939185,0.081957674,19.79450555
Thelenella modesta_last10yrs,-0.46083179,0.025384911,30.55094476
Thelenella muscorum var. muscorum_last10yrs,-2.229792034,0.016484408,15793.56821
Thelenella muscorum var. octospora_last10yrs,-0.254609047,0.097856036,18.21292897
Thelidium decipiens_last10yrs,6.040408741,0.051507271,1438.211699
Thelidium fontigenum_last10yrs,9.225225484,0.011137851,23.0784892
Thelidium fumidum_last10yrs,-4.970110384,0.006150843,187.5769441
Thelidium impressum_last10yrs,6.193776443,0.005655575,13.39609178
Thelidium incavatum_last10yrs,13.34751913,0.018537974,392.6655382
Thelidium methorium_last10yrs,-1.081280205,0.018807624,19.5373093
Thelidium minutulum_last10yrs,-1.986054775,0.010865243,9.220203618
Thelidium papulare f. papulare_last10yrs,-0.463683288,0.023890878,9.770877525
Thelidium papulare f. sorediatum_last10yrs,-1.02622155,0.003398238,24.96923835
Thelidium papulare_last10yrs,0.256981561,0.016918213,10.02265818
Thelidium pluvium_last10yrs,0.019562676,0.234019179,24.36595551
Thelidium pyrenophorum_last10yrs,35.70737495,0.00132077,33.89828769
Thelidium zwackhii_last10yrs,2.213345742,0.049923799,273.8524126
Thelocarpon epibolum s. lat._last10yrs,-0.419469649,0.081264311,63.06473351
Thelocarpon epibolum var. epibolum_last10yrs,-2.870510933,0.017726533,119.6130195
Thelocarpon epibolum var. epithallinum_last10yrs,7.595984322,0.00201538,50.54344684
Thelocarpon impressellum_last10yrs,0.359029993,0.045107634,54.92325294
Thelocarpon intermediellum_last10yrs,-0.947351733,0.030614061,50.37053487
Thelocarpon laureri_last10yrs,-1.926319397,0.012890812,10.68300387
Thelocarpon lichenicola_last10yrs,-0.295754466,0.32870891,44.16337211
Thelocarpon magnussonii_last10yrs,-1.612133575,0.007205329,20.66109183
Thelocarpon olivaceum_last10yrs,-0.33878221,0.01828241,89.053557
Thelocarpon opertum_last10yrs,-0.052512095,0.011320314,13.93364489
Thelocarpon pallidum_last10yrs,0.710764833,0.011541896,151.2948892
Thelocarpon sphaerosporum_last10yrs,8.340898825,0.00320891,29.67838401
Thelocarpon strasseri_last10yrs,0.499914429,0.037520614,9.276063294
Thelocarpon superellum_last10yrs,1.984624144,0.012319125,8.1183866
Thelomma ocellatum_last10yrs,-0.508225756,0.012433566,94.37098023
Thelopsis isiaca_last10yrs,-1.714530704,0.01998452,30.53691655
Thelopsis melathelia_last10yrs,0.454669656,0.068383303,94.40801487
Thelopsis rubella_last10yrs,3.223589493,0.043332531,8887.84508
Thelotrema lepadinum_last10yrs,0.499866029,0.236074843,4257.055199
Thelotrema macrosporum_last10yrs,-1.145108452,0.074037495,82.0842734
Thelotrema petractoides_last10yrs,-1.879746678,0.064452949,76.38199495
Thrombium epigaeum_last10yrs,-0.886057912,0.014687389,55.70779243
Tomasellia diffusa_last10yrs,0.086843635,0.076593771,21.12238942
Tomasellia gelatinosa_last10yrs,-6.876379787,0.032985021,2966.957229
Toninia aromatica_last10yrs,-0.838059172,0.410649945,1380.956358
Toninia episema_last10yrs,-3.749367286,0.019549468,17.17193937
Toninia fusispora_last10yrs,0.650295894,0.017780644,13.85801246
Toninia mesoidea_last10yrs,0.14805125,0.072842772,32.44221052
Toninia physaroides_last10yrs,0.485352879,0.005484681,9.720851032
Toninia plumbina_last10yrs,0.769079463,0.023827508,75.0484628
Toninia rosulata_last10yrs,0.384872268,0.026731497,34.82032721
Toninia sedifolia_last10yrs,-1.334668461,0.063610927,8822.626899
Toninia squalescens_last10yrs,-0.547747607,0.014795437,19.09114547
Toninia squalida_last10yrs,5.192921985,0.003848183,24.77556866
Toninia subfuscae_last10yrs,0.356432276,0.035096684,45.17456617
Toninia thiopsora_last10yrs,-0.346555928,0.0824845,177.3824442
Toninia verrucarioides_last10yrs,2.152489335,0.05029839,14.26151908
Topeliopsis azorica_last10yrs,0.328998602,0.05615339,17.01106599
Trapelia coarctata_last10yrs,-0.056748423,0.169465018,432.060353
Trapelia corticola_last10yrs,0.476960327,0.075792463,2518.871313
